Date,Open,High,Low,Close,Adj Close,Volume
2018-04-03,165.89999389648438,169.0,148.25999450683594,149.00999450683594,149.00999450683594,30526500
2018-04-04,140.0,148.92999267578125,135.50999450683594,144.22000122070312,144.22000122070312,11702900
2018-04-05,149.22999572753906,152.41000366210938,141.25,143.99000549316406,143.99000549316406,7372800
2018-04-06,146.07000732421875,148.72999572753906,144.6699981689453,147.9199981689453,147.9199981689453,4228100
2018-04-09,149.5,151.0,148.58999633789062,150.0,150.0,2051400
2018-04-10,152.0,156.74000549316406,151.13299560546875,154.89999389648438,154.89999389648438,2980000
2018-04-11,154.0,154.14999389648438,147.5,149.57000732421875,149.57000732421875,1874000
2018-04-12,150.25,151.0,148.64999389648438,149.10000610351562,149.10000610351562,1371900
2018-04-13,149.8000030517578,150.4199981689453,148.0500030517578,149.0,149.0,1608100
2018-04-16,150.0,150.0,142.74000549316406,144.32000732421875,144.32000732421875,1454700
2018-04-17,146.02000427246094,149.83999633789062,146.0,148.49000549316406,148.49000549316406,1743100
2018-04-18,149.94000244140625,155.99000549316406,149.55999755859375,154.91000366210938,154.91000366210938,2235300
2018-04-19,154.39999389648438,155.02999877929688,152.00999450683594,153.47000122070312,153.47000122070312,1056900
2018-04-20,152.35000610351562,159.0,151.22999572753906,158.4499969482422,158.4499969482422,2339000
2018-04-23,159.39999389648438,160.67999267578125,154.6060028076172,158.0399932861328,158.0399932861328,2436500
2018-04-24,159.0,159.25999450683594,153.52000427246094,155.07000732421875,155.07000732421875,1180400
2018-04-25,153.9499969482422,154.60000610351562,150.0590057373047,153.3300018310547,153.3300018310547,1884600
2018-04-26,153.0,157.8000030517578,151.32000732421875,156.60000610351562,156.60000610351562,1277200
2018-04-27,157.3699951171875,160.0,157.0,159.97999572753906,159.97999572753906,1737800
2018-04-30,161.50999450683594,162.8800048828125,159.6999969482422,161.6699981689453,161.6699981689453,3638400
2018-05-01,162.1199951171875,165.1699981689453,161.2100067138672,164.8800048828125,164.8800048828125,2963900
2018-05-02,166.52000427246094,171.22999572753906,166.0,170.0,170.0,6942800
2018-05-03,154.12100219726562,161.11000061035156,151.11000061035156,160.3800048828125,160.3800048828125,11094800
2018-05-04,161.11000061035156,161.11000061035156,152.55999755859375,154.25999450683594,154.25999450683594,4292600
2018-05-07,154.5,154.7100067138672,148.06100463867188,150.0,150.0,5623700
2018-05-08,151.02000427246094,154.64999389648438,150.25999450683594,150.63999938964844,150.63999938964844,2460300
2018-05-09,150.52000427246094,150.97000122070312,148.49000549316406,150.07000732421875,150.07000732421875,1857400
2018-05-10,151.39999389648438,159.9499969482422,150.35000610351562,158.1300048828125,158.1300048828125,3606600
2018-05-11,158.0,158.24000549316406,155.27999877929688,156.77000427246094,156.77000427246094,1601300
2018-05-14,159.47999572753906,164.9499969482422,156.77000427246094,159.97000122070312,159.97000122070312,4753300
2018-05-15,156.75,160.99000549316406,155.32400512695312,158.7100067138672,158.7100067138672,2976200
2018-05-16,158.16000366210938,163.0,158.0800018310547,161.38999938964844,161.38999938964844,2077800
2018-05-17,159.1699981689453,159.47999572753906,156.75,158.75999450683594,158.75999450683594,2470900
2018-05-18,160.0,160.0500030517578,150.77999877929688,150.8000030517578,150.8000030517578,4152400
2018-05-21,153.36000061035156,153.74000549316406,149.97999572753906,150.22000122070312,150.22000122070312,1948700
2018-05-22,150.6300048828125,153.38999938964844,150.0500030517578,150.42999267578125,150.42999267578125,1194400
2018-05-23,150.42999267578125,154.55999755859375,150.0,154.3699951171875,154.3699951171875,1202600
2018-05-24,154.32000732421875,156.86500549316406,153.33999633789062,154.58999633789062,154.58999633789062,1083300
2018-05-25,155.7100067138672,157.75,154.6999969482422,156.60000610351562,156.60000610351562,1288500
2018-05-29,156.10000610351562,156.55999755859375,152.6300048828125,154.6199951171875,154.6199951171875,1314300
2018-05-30,156.60000610351562,156.92999267578125,153.7100067138672,156.3800048828125,156.3800048828125,1085500
2018-05-31,156.82000732421875,158.84500122070312,155.14999389648438,157.7100067138672,157.7100067138672,1446800
2018-06-01,158.89999389648438,161.80999755859375,157.35000610351562,159.24000549316406,159.24000549316406,1952400
2018-06-04,159.5399932861328,162.97000122070312,158.10000610351562,162.8300018310547,162.8300018310547,2016900
2018-06-05,162.5,165.05999755859375,161.22999572753906,164.9600067138672,164.9600067138672,1694400
2018-06-06,164.08999633789062,165.63999938964844,159.2050018310547,165.63999938964844,165.63999938964844,2264400
2018-06-07,168.75,168.75,164.66299438476562,166.02999877929688,166.02999877929688,2207400
2018-06-08,165.5,172.92999267578125,165.0399932861328,171.47999572753906,171.47999572753906,3528900
2018-06-11,171.5,172.75,169.22000122070312,172.3699951171875,172.3699951171875,2347400
2018-06-12,173.0,175.92999267578125,169.88999938964844,170.22999572753906,170.22999572753906,2231500
2018-06-13,172.1699981689453,172.74899291992188,170.0,170.82000732421875,170.82000732421875,1230700
2018-06-14,169.5,180.02000427246094,169.49000549316406,178.10000610351562,178.10000610351562,4311600
2018-06-15,175.80999755859375,176.9250030517578,172.0,175.02000427246094,175.02000427246094,1983200
2018-06-18,173.4600067138672,175.9499969482422,171.2689971923828,174.35000610351562,174.35000610351562,937600
2018-06-19,171.52999877929688,173.25,167.05999755859375,169.88999938964844,169.88999938964844,1627700
2018-06-20,172.8800048828125,176.77000427246094,170.5,176.39999389648438,176.39999389648438,2365100
2018-06-21,179.0,182.17999267578125,177.19500732421875,179.52999877929688,179.52999877929688,3782000
2018-06-22,181.8000030517578,182.4499969482422,177.40199279785156,180.94000244140625,180.94000244140625,1472000
2018-06-25,180.0,180.0,166.0,170.3699951171875,170.3699951171875,2878800
2018-06-26,174.3699951171875,177.0,172.5399932861328,175.97999572753906,175.97999572753906,1658900
2018-06-27,177.82000732421875,181.72000122070312,171.5800018310547,172.14999389648438,172.14999389648438,1779500
2018-06-28,170.47999572753906,170.94000244140625,165.7100067138672,167.6999969482422,167.6999969482422,1645700
2018-06-29,170.75,171.94000244140625,167.83999633789062,168.24000549316406,168.24000549316406,862300
2018-07-02,165.8000030517578,170.7899932861328,162.02999877929688,170.69000244140625,170.69000244140625,1171200
2018-07-03,171.07000732421875,171.22999572753906,168.24000549316406,168.66000366210938,168.66000366210938,508400
2018-07-05,169.7100067138672,176.44000244140625,169.60000610351562,176.44000244140625,176.44000244140625,1299600
2018-07-06,174.52000427246094,177.2949981689453,174.02999877929688,175.6999969482422,175.6999969482422,1092900
2018-07-09,178.35000610351562,178.7100067138672,172.80999755859375,177.44000244140625,177.44000244140625,1388800
2018-07-10,177.08999633789062,181.5,176.00999450683594,180.42999267578125,180.42999267578125,1541700
2018-07-11,179.3000030517578,183.24000549316406,178.5,182.35000610351562,182.35000610351562,1998600
2018-07-12,183.64999389648438,189.97000122070312,183.24000549316406,188.35000610351562,188.35000610351562,3505600
2018-07-13,188.60000610351562,188.86000061035156,183.9499969482422,187.2100067138672,187.2100067138672,1313200
2018-07-16,186.77999877929688,187.6199951171875,184.02999877929688,184.22000122070312,184.22000122070312,1141600
2018-07-17,180.72000122070312,187.47999572753906,178.61000061035156,187.0500030517578,187.0500030517578,1813300
2018-07-18,187.8000030517578,188.38900756835938,184.9499969482422,186.14999389648438,186.14999389648438,920500
2018-07-19,185.17999267578125,186.80999755859375,182.0500030517578,182.19000244140625,182.19000244140625,877300
2018-07-20,183.8300018310547,185.64999389648438,182.27000427246094,182.7899932861328,182.7899932861328,843700
2018-07-23,184.97000122070312,190.0,183.5,188.0500030517578,188.0500030517578,1753900
2018-07-24,188.00999450683594,190.8000030517578,186.07000732421875,187.80999755859375,187.80999755859375,2174000
2018-07-25,185.5500030517578,188.08999633789062,184.5,187.99000549316406,187.99000549316406,2024700
2018-07-26,191.86000061035156,198.99000549316406,187.0500030517578,196.27999877929688,196.27999877929688,5029000
2018-07-27,195.72999572753906,196.55999755859375,182.49000549316406,186.27000427246094,186.27000427246094,4124900
2018-07-30,187.6999969482422,189.33999633789062,175.30999755859375,176.7899932861328,176.7899932861328,2978500
2018-07-31,177.27000427246094,183.8699951171875,175.39999389648438,182.8300018310547,182.8300018310547,2233200
2018-08-01,183.52999877929688,185.49000549316406,179.82000732421875,180.1199951171875,180.1199951171875,1140500
2018-08-02,179.6300048828125,181.1999969482422,177.89999389648438,179.7100067138672,179.7100067138672,1391600
2018-08-03,179.9499969482422,180.1199951171875,174.64999389648438,175.5,175.5,1337600
2018-08-06,175.5,181.1300048828125,175.5,179.9499969482422,179.9499969482422,1031700
2018-08-07,180.27999877929688,184.49000549316406,179.0,179.52000427246094,179.52000427246094,894400
2018-08-08,178.75,179.80999755859375,177.33999633789062,178.6999969482422,178.6999969482422,584400
2018-08-09,179.07000732421875,190.0,177.58399963378906,187.3800048828125,187.3800048828125,2594700
2018-08-10,185.52000427246094,189.5,185.38999938964844,189.05999755859375,189.05999755859375,1558700
2018-08-13,189.0,196.0,188.50999450683594,191.5500030517578,191.5500030517578,3156000
2018-08-14,193.0,194.88999938964844,189.44000244140625,193.75,193.75,1271900
2018-08-15,195.27000427246094,195.8699951171875,187.1199951171875,190.3300018310547,190.3300018310547,1752400
2018-08-16,192.5,194.17999267578125,190.61199951171875,192.36000061035156,192.36000061035156,546700
2018-08-17,187.92999267578125,191.02099609375,186.60000610351562,188.3699951171875,188.3699951171875,1489600
2018-08-20,188.5500030517578,189.5399932861328,184.33999633789062,186.39999389648438,186.39999389648438,1050500
2018-08-21,187.8699951171875,190.5800018310547,186.5,190.3800048828125,190.3800048828125,990000
2018-08-22,190.9499969482422,192.0,188.2100067138672,191.02999877929688,191.02999877929688,1025500
2018-08-23,191.6699981689453,194.39999389648438,189.5709991455078,190.0,190.0,980200
2018-08-24,191.0,193.9199981689453,190.75,192.3800048828125,192.3800048828125,1454900
2018-08-27,194.0,196.9499969482422,193.5399932861328,194.69000244140625,194.69000244140625,1773100
2018-08-28,195.07000732421875,195.07000732421875,190.0,191.9600067138672,191.9600067138672,1014800
2018-08-29,193.47000122070312,193.9499969482422,189.24000549316406,191.25999450683594,191.25999450683594,1290200
2018-08-30,191.4499969482422,192.44400024414062,189.32000732421875,189.85000610351562,189.85000610351562,803700
2018-08-31,190.1199951171875,191.10899353027344,188.30499267578125,189.52000427246094,189.52000427246094,710900
2018-09-04,190.0,190.30999755859375,185.60000610351562,187.52999877929688,187.52999877929688,1430300
2018-09-05,186.57000732421875,186.57000732421875,177.10000610351562,177.36000061035156,177.36000061035156,2312600
2018-09-06,178.0,178.0399932861328,171.47000122070312,175.55999755859375,175.55999755859375,1698600
2018-09-07,172.99000549316406,179.69000244140625,171.53500366210938,177.8000030517578,177.8000030517578,1185600
2018-09-10,179.52999877929688,183.19000244140625,174.22999572753906,182.49000549316406,182.49000549316406,1175200
2018-09-11,180.00999450683594,184.30999755859375,177.8300018310547,182.6699981689453,182.6699981689453,1413800
2018-09-12,181.9199981689453,184.13999938964844,178.16000366210938,183.7899932861328,183.7899932861328,1092600
2018-09-13,185.0,187.35000610351562,184.00999450683594,184.88999938964844,184.88999938964844,1021400
2018-09-14,185.0,185.52999877929688,180.11000061035156,180.6300048828125,180.6300048828125,1126600
2018-09-17,179.41000366210938,181.99000549316406,174.41000366210938,175.10000610351562,175.10000610351562,1318700
2018-09-18,175.6199951171875,179.42999267578125,175.33999633789062,175.52000427246094,175.52000427246094,1156700
2018-09-19,175.3300018310547,176.47999572753906,168.9600067138672,171.13999938964844,171.13999938964844,2615200
2018-09-20,171.5399932861328,174.52000427246094,168.0,172.63999938964844,172.63999938964844,1283200
2018-09-21,175.41000366210938,176.47999572753906,173.15199279785156,175.02000427246094,175.02000427246094,1425000
2018-09-24,172.97000122070312,178.58999633789062,172.00999450683594,176.97000122070312,176.97000122070312,1151500
2018-09-25,178.8300018310547,183.08999633789062,178.14999389648438,179.91000366210938,179.91000366210938,1178500
2018-09-26,181.75999450683594,184.25999450683594,181.66000366210938,182.0500030517578,182.0500030517578,836900
2018-09-27,182.83999633789062,185.9199981689453,182.50999450683594,184.41000366210938,184.41000366210938,964800
2018-09-28,183.05999755859375,183.44000244140625,180.22000122070312,180.8300018310547,180.8300018310547,1163700
2018-10-01,182.6199951171875,184.9499969482422,179.30999755859375,180.39999389648438,180.39999389648438,1023000
2018-10-02,179.38999938964844,181.0,178.07000732421875,178.8800048828125,178.8800048828125,831000
2018-10-03,179.25999450683594,180.66000366210938,173.53399658203125,176.9499969482422,176.9499969482422,1673900
2018-10-04,174.4600067138672,175.60000610351562,167.30999755859375,168.5800018310547,168.5800018310547,1955100
2018-10-05,167.9499969482422,169.89999389648438,162.22000122070312,164.3800048828125,164.3800048828125,2395600
2018-10-08,162.30999755859375,165.89999389648438,156.72999572753906,163.47000122070312,163.47000122070312,1850600
2018-10-09,161.5800018310547,165.3300018310547,160.36000061035156,161.52999877929688,161.52999877929688,1214500
2018-10-10,160.63999938964844,160.63999938964844,149.0500030517578,149.47999572753906,149.47999572753906,3194000
2018-10-11,147.1999969482422,153.5800018310547,146.5,152.27000427246094,152.27000427246094,2990500
2018-10-12,157.60000610351562,161.86000061035156,155.44000244140625,158.49000549316406,158.49000549316406,2775300
2018-10-15,160.39999389648438,162.60000610351562,157.41000366210938,159.25,159.25,1349700
2018-10-16,160.86000061035156,165.49000549316406,156.72999572753906,164.75,164.75,1636000
2018-10-17,168.08999633789062,168.10000610351562,157.4499969482422,159.27999877929688,159.27999877929688,2083700
2018-10-18,157.4600067138672,158.3000030517578,149.8300018310547,152.49000549316406,152.49000549316406,2317000
2018-10-19,154.0800018310547,156.30999755859375,148.2100067138672,148.92999267578125,148.92999267578125,2018500
2018-10-22,149.5,151.86500549316406,146.52999877929688,148.5399932861328,148.5399932861328,1426500
2018-10-23,143.6999969482422,153.6199951171875,140.32000732421875,153.25,153.25,2404200
2018-10-24,153.94000244140625,155.0,145.72999572753906,146.32000732421875,146.32000732421875,1652400
2018-10-25,149.0,152.0,147.8800048828125,149.67999267578125,149.67999267578125,1195600
2018-10-26,143.75,149.0500030517578,141.75,146.24000549316406,146.24000549316406,1326800
2018-10-29,148.7899932861328,148.7899932861328,137.00999450683594,139.11000061035156,139.11000061035156,2306700
2018-10-30,137.0500030517578,142.22999572753906,131.00999450683594,141.67999267578125,141.67999267578125,3071400
2018-10-31,142.07000732421875,152.49000549316406,141.9199981689453,149.69000244140625,149.69000244140625,3165300
2018-11-01,133.39999389648438,145.0,133.25,141.16000366210938,141.16000366210938,8785800
2018-11-02,140.41000366210938,143.8800048828125,137.8800048828125,138.99000549316406,138.99000549316406,2239200
2018-11-05,140.5399932861328,143.86000061035156,137.39999389648438,143.60000610351562,143.60000610351562,1952500
2018-11-06,142.74000549316406,145.38999938964844,138.14999389648438,142.61000061035156,142.61000061035156,1749700
2018-11-07,144.1999969482422,147.27000427246094,142.16000366210938,145.77000427246094,145.77000427246094,2330900
2018-11-08,144.57000732421875,144.9600067138672,135.2899932861328,137.0,137.0,2444100
2018-11-09,135.07000732421875,138.83999633789062,133.0500030517578,138.05999755859375,138.05999755859375,2571600
2018-11-12,136.83999633789062,137.4499969482422,126.75,131.30999755859375,131.30999755859375,2657200
2018-11-13,132.27000427246094,136.05999755859375,130.52000427246094,131.6300048828125,131.6300048828125,1106300
2018-11-14,134.25999450683594,136.74000549316406,132.02999877929688,134.00999450683594,134.00999450683594,1303900
2018-11-15,132.47999572753906,138.28599548339844,132.25,136.9600067138672,136.9600067138672,1070500
2018-11-16,134.72999572753906,137.49000549316406,132.6699981689453,134.2100067138672,134.2100067138672,868500
2018-11-19,133.88999938964844,134.38999938964844,125.69999694824219,126.69999694824219,126.69999694824219,1556100
2018-11-20,120.55000305175781,131.2100067138672,120.48999786376953,129.6999969482422,129.6999969482422,2463000
2018-11-21,130.75999450683594,133.64500427246094,129.41000366210938,131.97999572753906,131.97999572753906,1455600
2018-11-23,130.11000061035156,133.0,128.52000427246094,129.41000366210938,129.41000366210938,422200
2018-11-26,131.0,138.60000610351562,130.9600067138672,138.0,138.0,1360400
2018-11-27,136.7100067138672,139.5,134.5399932861328,138.75,138.75,1174000
2018-11-28,141.0,141.3000030517578,133.02000427246094,138.24000549316406,138.24000549316406,1693200
2018-11-29,137.0800018310547,140.8800048828125,137.0,138.9600067138672,138.9600067138672,972100
2018-11-30,138.5,138.89300537109375,133.17999267578125,136.3800048828125,136.3800048828125,1064200
2018-12-03,140.8699951171875,144.49000549316406,139.19000244140625,140.67999267578125,140.67999267578125,1489000
2018-12-04,141.0399932861328,143.9499969482422,134.1300048828125,134.5,134.5,1600900
2018-12-06,132.0,137.2899932861328,129.00999450683594,136.8300018310547,136.8300018310547,1543500
2018-12-07,136.88999938964844,139.8000030517578,133.5800018310547,135.30999755859375,135.30999755859375,1115400
2018-12-10,134.1999969482422,136.83999633789062,130.10000610351562,130.7899932861328,130.7899932861328,1464700
2018-12-11,133.80999755859375,133.80999755859375,126.41000366210938,128.3699951171875,128.3699951171875,2356300
2018-12-12,130.3000030517578,133.77999877929688,128.02999877929688,128.47000122070312,128.47000122070312,1656400
2018-12-13,129.77999877929688,130.1199951171875,124.70999908447266,125.55000305175781,125.55000305175781,1171000
2018-12-14,123.8499984741211,127.4000015258789,122.23999786376953,125.68000030517578,125.68000030517578,916900
2018-12-17,123.54000091552734,124.94999694824219,120.0,120.47000122070312,120.47000122070312,1251100
2018-12-18,120.62999725341797,122.86000061035156,119.89399719238281,120.51000213623047,120.51000213623047,1431100
2018-12-19,120.7699966430664,124.36000061035156,115.86000061035156,118.66999816894531,118.66999816894531,1768300
2018-12-20,117.5,118.98999786376953,111.8499984741211,114.52999877929688,114.52999877929688,2299000
2018-12-21,114.18000030517578,114.37000274658203,104.05999755859375,106.83999633789062,106.83999633789062,3379000
2018-12-24,104.80000305175781,110.41000366210938,103.29000091552734,107.75,107.75,944200
2018-12-26,108.73999786376953,114.05999755859375,106.7750015258789,114.04000091552734,114.04000091552734,1463700
2018-12-27,112.66000366210938,114.44999694824219,109.5,113.81999969482422,113.81999969482422,1498200
2018-12-28,114.06999969482422,114.67500305175781,110.33699798583984,112.16000366210938,112.16000366210938,971000
2018-12-31,114.41999816894531,116.25,112.2699966430664,113.5,113.5,1397500
2019-01-02,111.66000366210938,115.62999725341797,110.36000061035156,113.73999786376953,113.73999786376953,861100
2019-01-03,112.08000183105469,113.34500122070312,108.58999633789062,109.0199966430664,109.0199966430664,1082300
2019-01-04,112.05999755859375,121.47000122070312,111.5,118.51000213623047,118.51000213623047,2484800
2019-01-07,115.04000091552734,123.86599731445312,113.27999877929688,119.36000061035156,119.36000061035156,2516200
2019-01-08,121.44000244140625,122.7699966430664,114.69999694824219,117.4800033569336,117.4800033569336,1257100
2019-01-09,118.5999984741211,124.37999725341797,118.16100311279297,122.69000244140625,122.69000244140625,1276700
2019-01-10,122.3499984741211,124.97000122070312,119.58999633789062,123.93000030517578,123.93000030517578,1347100
2019-01-11,123.0,124.36000061035156,118.29000091552734,120.5199966430664,120.5199966430664,1414400
2019-01-14,120.19999694824219,128.0,118.56999969482422,126.70999908447266,126.70999908447266,2474200
2019-01-15,129.27000427246094,132.4199981689453,128.63999938964844,131.25,131.25,2979900
2019-01-16,132.02000427246094,134.55999755859375,130.14999389648438,134.25,134.25,2152200
2019-01-17,133.02000427246094,135.35000610351562,132.52999877929688,133.25,133.25,1372400
2019-01-18,135.0,136.0,132.5800018310547,133.66000366210938,133.66000366210938,1314100
2019-01-22,132.61000061035156,134.77000427246094,131.75999450683594,133.8000030517578,133.8000030517578,1255600
2019-01-23,134.1999969482422,135.5,128.53500366210938,130.9199981689453,130.9199981689453,1159400
2019-01-24,131.0,133.55999755859375,130.14999389648438,132.6999969482422,132.6999969482422,708100
2019-01-25,134.27999877929688,135.64999389648438,133.0,134.6699981689453,134.6699981689453,997000
2019-01-28,134.0399932861328,134.41000366210938,130.89999389648438,133.25,133.25,1512600
2019-01-29,133.72000122070312,134.10000610351562,129.75599670410156,132.4600067138672,132.4600067138672,790900
2019-01-30,133.97000122070312,137.49000549316406,133.5500030517578,136.47000122070312,136.47000122070312,1456000
2019-01-31,136.52000427246094,140.6999969482422,135.30999755859375,135.4499969482422,135.4499969482422,2173700
2019-02-01,135.1199951171875,138.7899932861328,133.4499969482422,137.2100067138672,137.2100067138672,1783500
2019-02-04,137.74000549316406,141.41000366210938,137.1999969482422,138.60000610351562,138.60000610351562,1245100
2019-02-05,140.0,141.0,137.6300048828125,139.39999389648438,139.39999389648438,1844500
2019-02-06,129.89999389648438,137.35000610351562,129.60000610351562,135.4499969482422,135.4499969482422,7575300
2019-02-07,134.97000122070312,135.0,128.6999969482422,131.19000244140625,131.19000244140625,2514800
2019-02-08,129.52000427246094,135.74000549316406,128.9709930419922,134.7100067138672,134.7100067138672,1989900
2019-02-11,136.64999389648438,138.89999389648438,136.08999633789062,137.82000732421875,137.82000732421875,3154800
2019-02-12,139.0,143.3699951171875,137.89999389648438,140.4600067138672,140.4600067138672,2483300
2019-02-13,142.1300048828125,144.1300048828125,141.11000061035156,143.5399932861328,143.5399932861328,2165800
2019-02-14,143.25,148.98500061035156,143.0,146.8699951171875,146.8699951171875,2943600
2019-02-15,147.9600067138672,148.63999938964844,144.69000244140625,148.52000427246094,148.52000427246094,2056100
2019-02-19,148.0,149.80499267578125,145.64999389648438,146.27999877929688,146.27999877929688,1223400
2019-02-20,146.5,148.66000366210938,145.64999389648438,147.8300018310547,147.8300018310547,1230400
2019-02-21,147.5500030517578,149.86000061035156,146.64999389648438,148.52000427246094,148.52000427246094,1039500
2019-02-22,149.0,152.57000732421875,148.8000030517578,151.19000244140625,151.19000244140625,1961400
2019-02-25,152.0,153.44000244140625,148.5,149.3300018310547,149.3300018310547,1188700
2019-02-26,145.83999633789062,147.94000244140625,142.0,145.07000732421875,145.07000732421875,1587300
2019-02-27,145.0,147.6999969482422,142.85000610351562,145.0,145.0,1830200
2019-02-28,145.64999389648438,146.01499938964844,139.41000366210938,140.13999938964844,140.13999938964844,2110400
2019-03-01,139.2100067138672,141.0,135.22000122070312,138.0,138.0,3306200
